Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,8th Nerve Cafe,-37.73353319439812,144.9589115340579,Café
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Gar Wah Chinese Cafe,-37.73353,144.95867,Chinese Restaurant
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Jaycar Electronics,-37.74812,144.96564,Electronics Store
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Petbarn,-37.73231947613207,144.95975581085182,Pet Store
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Super Pet Warehouse,-37.73247396128254,144.9591240396497,Pet Store
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Coburg Olympic Pool,-37.73519063751146,144.97393232292427,Pool
"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']",-37.739901,144.964524,Lincoln Mills Homemaker Centre,-37.732150334472664,144.95909974789535,Shopping Mall
['SOUTHBANK'],-37.823258,144.965926,Melbourne Recital Centre,-37.823685111092594,144.96759905765907,Performing Arts Venue
['SOUTHBANK'],-37.823258,144.965926,Southbank Theatre,-37.82391914881225,144.96827614059018,Performing Arts Venue
['SOUTHBANK'],-37.823258,144.965926,Broad Bean Organic Grocer,-37.822588133489276,144.96691242605993,Grocery Store
['SOUTHBANK'],-37.823258,144.965926,National Gallery of Victoria,-37.822483025431715,144.9693037194922,Art Gallery
['SOUTHBANK'],-37.823258,144.965926,Eureka Skydeck 88,-37.82158878893734,144.96459442161472,Scenic Lookout
['SOUTHBANK'],-37.823258,144.965926,State Theatre,-37.82162608020152,144.96889405980852,Theater
['SOUTHBANK'],-37.823258,144.965926,Arts Centre Melbourne,-37.82162,144.968808,Opera House
['SOUTHBANK'],-37.823258,144.965926,Southbank Promenade,-37.81995898896193,144.9654670013681,Pedestrian Plaza
['SOUTHBANK'],-37.823258,144.965926,Ponyfish Island,-37.819917725197946,144.9650211265104,Bar
['SOUTHBANK'],-37.823258,144.965926,The Langham,-37.82037,144.96571,Hotel
['SOUTHBANK'],-37.823258,144.965926,Malthouse Theatre,-37.82687414217311,144.96675963880327,Theater
['SOUTHBANK'],-37.823258,144.965926,Queen Victoria Gardens,-37.82229741357658,144.97035570132462,Park
['SOUTHBANK'],-37.823258,144.965926,Soho Melbourne,-37.82060857151626,144.96315222479805,Italian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Hamer Hall,-37.82025301733963,144.9684799735824,Concert Hall
['SOUTHBANK'],-37.823258,144.965926,Pure South,-37.820232,144.965259,Australian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Arbory Bar & Eatery,-37.81901983257927,144.96600375477874,Bar
['SOUTHBANK'],-37.823258,144.965926,Belgian Beer Cafe,-37.821484,144.964225,Bar
['SOUTHBANK'],-37.823258,144.965926,Louis Vuitton,-37.8225552,144.9605453,Boutique
['SOUTHBANK'],-37.823258,144.965926,Crown Promenade,-37.82166891685837,144.96035367250443,Plaza
['SOUTHBANK'],-37.823258,144.965926,Hopscotch,-37.82070140144043,144.96348000001785,Bar
['SOUTHBANK'],-37.823258,144.965926,Arbory Afloat,-37.81942973874439,144.96633823408337,Bar
['SOUTHBANK'],-37.823258,144.965926,Rockpool Bar & Grill,-37.822042,144.960127,Australian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Candela Nuevo,-37.8186137449765,144.96260407163874,Cocktail Bar
['SOUTHBANK'],-37.823258,144.965926,Federation Square,-37.817996268647015,144.96819366696317,Plaza
['SOUTHBANK'],-37.823258,144.965926,Pidapipó Gelateria,-37.81771534029083,144.9659968868317,Ice Cream Shop
['SOUTHBANK'],-37.823258,144.965926,Alexandra Gardens,-37.82026649219937,144.97197457437386,Park
['SOUTHBANK'],-37.823258,144.965926,My Goodness Pizza,-37.824102,144.961944,Pizza Place
['SOUTHBANK'],-37.823258,144.965926,Aria Bar & Lounge,-37.82044341381089,144.96549778558864,Hotel Bar
['SOUTHBANK'],-37.823258,144.965926,Boccata Italian Deli,-37.822354594468756,144.96298649234924,Café
['SOUTHBANK'],-37.823258,144.965926,Atrium Bar,-37.82235407890874,144.95983516312162,Bar
['SOUTHBANK'],-37.823258,144.965926,Crown Promenade Hotel,-37.823617707380166,144.96017932891846,Hotel
['SOUTHBANK'],-37.823258,144.965926,Australian Centre for the Moving Image (ACMI),-37.817402288068585,144.9688727838723,Museum
['SOUTHBANK'],-37.823258,144.965926,Fitness First,-37.817944,144.96526,Gym
['SOUTHBANK'],-37.823258,144.965926,Koko,-37.82209078518305,144.95974839753794,Japanese Restaurant
['SOUTHBANK'],-37.823258,144.965926,Degraves Street,-37.81699388750923,144.96567259929503,Road
['SOUTHBANK'],-37.823258,144.965926,Spice Temple,-37.82188454426879,144.95973362511145,Chinese Restaurant
['SOUTHBANK'],-37.823258,144.965926,Crown Towers,-37.8234367,144.9580861,Hotel
['SOUTHBANK'],-37.823258,144.965926,Dukes Coffee Roasters,-37.816763029794885,144.96606395613023,Coffee Shop
['SOUTHBANK'],-37.823258,144.965926,Little Cupcakes,-37.8176035904791,144.96595355965417,Cupcake Shop
['SOUTHBANK'],-37.823258,144.965926,Roule Galette,-37.81677907030667,144.96629457355047,Creperie
['SOUTHBANK'],-37.823258,144.965926,Rosetta,-37.82140335888339,144.96047119945374,Italian Restaurant
['SOUTHBANK'],-37.823258,144.965926,The Meat & Wine Co,-37.82129760704298,144.96167257888538,Steakhouse
['SOUTHBANK'],-37.823258,144.965926,Ayam Chef,-37.82962509958159,144.9679092993108,Malay Restaurant
['SOUTHBANK'],-37.823258,144.965926,Saké Restaurant and Bar,-37.81959420864679,144.9677244924226,Japanese Restaurant
['SOUTHBANK'],-37.823258,144.965926,Sidney Myer Music Bowl,-37.82386601651505,144.97462570667267,Music Venue
['SOUTHBANK'],-37.823258,144.965926,Capital City Trail,-37.819641255768964,144.97080087661743,Trail
['SOUTHBANK'],-37.823258,144.965926,Mahogany Room,-37.8216871178352,144.96050867633758,Casino
['SOUTHBANK'],-37.823258,144.965926,All Star Comics,-37.81751,144.9617,Comic Shop
['SOUTHBANK'],-37.823258,144.965926,Breslin,-37.82071307505783,144.96272878295767,Steakhouse
['SOUTHBANK'],-37.823258,144.965926,Riverside Skatepark,-37.820684543766475,144.9731578235471,Skate Park
['SOUTHBANK'],-37.823258,144.965926,Hosier Lane,-37.816328113583516,144.9690120666753,Street Art
['SOUTHBANK'],-37.823258,144.965926,MoVida,-37.816619,144.969161,Spanish Restaurant
['SOUTHBANK'],-37.823258,144.965926,Birrarung Marr,-37.81846319511329,144.972882270813,Park
['SOUTHBANK'],-37.823258,144.965926,28 Skybar Lounge,-37.82545488281975,144.9583508286422,Lounge
['SOUTHBANK'],-37.823258,144.965926,Forum Melbourne,-37.8167967652328,144.96953560914946,Music Venue
['SOUTHBANK'],-37.823258,144.965926,Nobu,-37.822025,144.959727,Japanese Restaurant
['SOUTHBANK'],-37.823258,144.965926,Kings Domain,-37.825183821186485,144.9751889705658,Park
['SOUTHBANK'],-37.823258,144.965926,Crown Metropol Hotel,-37.82546405541047,144.95754719379346,Hotel
['SOUTHBANK'],-37.823258,144.965926,The Den,-37.822355755450644,144.95890293002498,Cocktail Bar
['SOUTHBANK'],-37.823258,144.965926,Dead Man Espresso,-37.829437667825054,144.9602651278333,Café
['SOUTHBANK'],-37.823258,144.965926,Hopetoun Tea Rooms,-37.8158956539559,144.96463355559032,Tea Room
['SOUTHBANK'],-37.823258,144.965926,Supernormal,-37.81600255621229,144.96838833246,Asian Restaurant
['SOUTHBANK'],-37.823258,144.965926,DoubleTree by Hilton,-37.81795085793147,144.96542679758883,Hotel
['SOUTHBANK'],-37.823258,144.965926,Tiffany & Co.,-37.816159,144.965156,Jewelry Store
['SOUTHBANK'],-37.823258,144.965926,Paper Tiger Espresso,-37.81844811309882,144.96269889963673,Café
['SOUTHBANK'],-37.823258,144.965926,Gewürzhaus,-37.815924154191755,144.9646277651457,Gourmet Shop
['SOUTHBANK'],-37.823258,144.965926,The Lui Bar,-37.81906738205684,144.95773924021475,Cocktail Bar
['SOUTHBANK'],-37.823258,144.965926,Tropicana Juice/Food Bar,-37.81606286670751,144.9670711046686,Juice Bar
['SOUTHBANK'],-37.823258,144.965926,Whisky Den,-37.81592501844605,144.9695522568856,Whisky Bar
['SOUTHBANK'],-37.823258,144.965926,Lindt Chocolate Café,-37.820073058643835,144.96595289190515,Dessert Shop
['SOUTHBANK'],-37.823258,144.965926,Saluministi,-37.81821962428019,144.9610533664612,Sandwich Place
['SOUTHBANK'],-37.823258,144.965926,Bistro Guillaume,-37.82204255892,144.9592744655837,French Restaurant
['SOUTHBANK'],-37.823258,144.965926,B'cos Brazil,-37.815486437832455,144.9630846580838,Brazilian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Coda,-37.815625260489725,144.9699063536692,Vietnamese Restaurant
['SOUTHBANK'],-37.823258,144.965926,Regent Theatre,-37.815881877930806,144.96796955868263,Theater
['SOUTHBANK'],-37.823258,144.965926,The Grain Store,-37.819562,144.956819,Café
['SOUTHBANK'],-37.823258,144.965926,Brunetti,-37.81674960702832,144.9658577652139,Café
['SOUTHBANK'],-37.823258,144.965926,Lune Croissanterie,-37.81551396262977,144.9694151357633,Bakery
['SOUTHBANK'],-37.823258,144.965926,Eau de Vie,-37.815748277192505,144.97154161116057,Speakeasy
['SOUTHBANK'],-37.823258,144.965926,My Pet Warehouse,-37.82859251442983,144.9616511941645,Pet Store
['SOUTHBANK'],-37.823258,144.965926,Lucy Liu,-37.815968658242085,144.96983243607036,Asian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Royal Stacks,-37.81786745504662,144.95848869266086,Burger Joint
['SOUTHBANK'],-37.823258,144.965926,Chin Chin,-37.815450585998335,144.97018899519054,Asian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Cup Of Truth,-37.81693,144.965726,Coffee Shop
['SOUTHBANK'],-37.823258,144.965926,Bar Americano,-37.814928,144.965648,Cocktail Bar
['SOUTHBANK'],-37.823258,144.965926,Gradi,-37.822724257553475,144.95813169704476,Italian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Grand Hyatt Melbourne,-37.815212836745026,144.96965825557706,Hotel
['SOUTHBANK'],-37.823258,144.965926,Walker's Doughnuts,-37.818019362378166,144.96506004183078,Donut Shop
['SOUTHBANK'],-37.823258,144.965926,Minotaur,-37.81540614973775,144.96360326852417,Comic Shop
['SOUTHBANK'],-37.823258,144.965926,Nosh,-37.81539569577019,144.96299852585878,Asian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Dodee Paidang Thai Street Food Bar And Cafe,-37.815653552230046,144.96326415448823,Thai Restaurant
['SOUTHBANK'],-37.823258,144.965926,Crown Entertainment Complex,-37.82345778770175,144.9580780207007,Casino
['SOUTHBANK'],-37.823258,144.965926,Grill'd,-37.81734113361442,144.96584908656726,Burger Joint
['SOUTHBANK'],-37.823258,144.965926,The Block Arcade,-37.81557104588208,144.96440191767388,Shopping Mall
['SOUTHBANK'],-37.823258,144.965926,Chuckle Park,-37.815074697202064,144.96390786330923,Bar
['SOUTHBANK'],-37.823258,144.965926,Bonnie Coffee Brewers,-37.81815281375645,144.95763595886933,Coffee Shop
['SOUTHBANK'],-37.823258,144.965926,Ben & Jerry's Ice Cream,-37.81644921873946,144.96665820479393,Ice Cream Shop
['SOUTHBANK'],-37.823258,144.965926,Royal St. Collins,-37.815363,144.964899,Dessert Shop
['SOUTHBANK'],-37.823258,144.965926,Trattoria Emilia,-37.81522,144.962636,Italian Restaurant
['SOUTHBANK'],-37.823258,144.965926,Bella Apartment Hotel,-37.82567153486701,144.960086810339,Hotel
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Assembly Coffee & Tea,-37.80275,144.96729,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Ying Thai 2,-37.804402,144.966488,Thai Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Universal Restaurant,-37.8038693,144.9661093,Italian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Koko Black,-37.801804480680346,144.9667231937821,Dessert Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Il Dolce Freddo,-37.80424308089377,144.96634792695107,Ice Cream Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Casa Del Gelato,-37.801892675456614,144.96668093075078,Ice Cream Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Kaprica,-37.80325444801964,144.96281297151023,Pizza Place
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Humble Rays,-37.80472886414269,144.96192701562697,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Epocha,-37.806065,144.96887,Modern European Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,IMAX Melbourne,-37.803851155063846,144.97121872509422,Movie Theater
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Melbourne Museum,-37.80348577825057,144.9716967344284,Museum
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Carlton Gardens,-37.80537613476154,144.97146606445312,Park
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Royal Exhibition Building,-37.80512534016568,144.97125925453452,Monument / Landmark
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Gewürzhaus,-37.79905,144.96748,Gourmet Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Pidapipó Gelateria,-37.7983,144.96706,Ice Cream Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Carlton Wine Room,-37.798584,144.96861,Wine Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,King & Godfree,-37.798573952270964,144.96725879458148,Deli / Bodega
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,D.O.C. Pizza & Mozzarella Bar,-37.798954,144.96849,Pizza Place
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Colourful Yunnan,-37.80053461393883,144.96407037943607,Yunnan Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Yo-Chi,-37.79865931362405,144.96784897464883,Frozen Yogurt Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Leyalina,-37.801125,144.96649,Egyptian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Hardrock Indoor Rock Climbing,-37.807390307105365,144.96269831823938,Gym / Fitness Center
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Readings,-37.797970793583026,144.96740477790618,Bookstore
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Baker D. Chirico,-37.79878836333733,144.96849936913674,Bakery
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,D.O.C Espresso,-37.7992267525471,144.9672400645725,Italian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Seven Seeds,-37.80287,144.95912,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Tank Fish & Chippery,-37.8036159302229,144.96640747350267,Fish & Chips Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Stovetop,-37.80365213333662,144.96041832839347,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,La Mama,-37.79900949468068,144.9676667050463,Indie Theater
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Cinema Nova,-37.797993,144.96793,Indie Movie Theater
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,La Spaghettata,-37.80154226768831,144.96686034835102,Italian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Hotel Lincoln,-37.80454017194836,144.96463461507204,Pub
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Donnini's Restaurant,-37.799489958174334,144.96723085680696,Italian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Midsquare Coffee,-37.80250850821116,144.96419021328444,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,State Library of Victoria,-37.80998738442444,144.96429920196533,Library
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Whisky + Alement,-37.810095,144.967067,Whisky Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Milk the Cow,-37.797781,144.967295,Cheese Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Shakahari,-37.798923,144.96783,Vegetarian / Vegan Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The Vertue of the Coffee Drink,-37.79764825840715,144.96836521568414,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Wolf's Lair,-37.79745592719983,144.9671213984645,Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The Queensberry Pour House,-37.804385256858055,144.96181763436667,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Carte Crêpes,-37.79905216385439,144.96035697797498,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Don Tojo,-37.801384,144.96564,Japanese Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,GaMi Chicken & Beer (가미/佳味),-37.80921618173004,144.96901480461767,Korean Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The League of Honest Coffee,-37.809279,144.968483,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Heartattack and Vine,-37.797634,144.96729,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Brunetti,-37.798105354150536,144.96782697931576,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The Wheeler Centre,-37.810241006700764,144.96510208218308,General Entertainment
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Market Lane Coffee,-37.80632560176111,144.95805261878598,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,State Library Lawn,-37.81002998576426,144.96427274615817,Plaza
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Joomak (주막/酒幕) (Joomak),-37.80889272052062,144.96353754732309,Korean Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Melbourne City Baths,-37.80690013754934,144.96294667548034,Pool
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Queen Victoria Market,-37.80689851156586,144.95795433877774,Market
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Little Rogue Coffee,-37.810986,144.964059,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Le Miel et la lune,-37.79701351485382,144.9662078993364,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Boilermaker House,-37.81132,144.966155,Whisky Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,New York Minute,-37.798832,144.96635,Burger Joint
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Books for Cooks,-37.80776,144.95879,Bookstore
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Gong Cha (貢茶),-37.81061924850746,144.96436462817024,Bubble Tea Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Market Lane Coffee,-37.798637,144.96846,Coffee Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Arabesque,-37.803363311627734,144.9583843464472,Persian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Rose Garden (玫瑰苑燒臘飯店),-37.80883,144.9604,Chinese Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Bar Margaux,-37.810519,144.969113,Cocktail Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Union Electric,-37.81179793552209,144.96668712898045,Cocktail Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Heartbreaker,-37.810938,144.967429,Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The Mussel Pot,-37.80734234955622,144.95822321275557,Food Truck
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Melbourne Central,-37.81029315475035,144.9630119808904,Shopping Mall
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Captain Melville,-37.80779158143006,144.96163786555684,Gastropub
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Queen Victoria Night Market,-37.80752929910894,144.95774999512983,Night Market
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Invita,-37.80736029094259,144.95869040655336,Vegetarian / Vegan Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Melina on the rooftop,-37.810834,144.967492,Cocktail Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Gong Cha,-37.81067566204776,144.96491161715022,Bubble Tea Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Paris Go Bistro,-37.796944,144.97087,French Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Mecca Maxima,-37.81077231855533,144.96317401862828,Cosmetics Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Bobbie Peels,-37.80384869834859,144.9583200075981,Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Tamura Sake Bar,-37.805496,144.975651,Sake Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,The Catfish,-37.805557884621294,144.9752302018859,Bar
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Shortstop Coffee & Donuts,-37.81124,144.961,Donut Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Don Don,-37.810736938924215,144.96350688804856,Japanese Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Dragon Hotpot,-37.81152199297684,144.96755462749735,Chinese Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Vincent The Dog,-37.797687720891474,144.9689620150097,Café
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,table by s,-37.80441,144.95657,Korean Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Trunk Diner,-37.80921923485371,144.96907538174773,Diner
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Passion Dance Studio,-37.804419121973716,144.95883087111372,Dance Studio
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Aqua S,-37.810654758211264,144.9653385535926,Ice Cream Shop
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Papa Gino's,-37.80018959534841,144.9670265097251,Italian Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,Mantra Lounge,-37.80055,144.96329,Vegetarian / Vegan Restaurant
"['CARLTON', 'CARLTON SOUTH']",-37.803569,144.966112,House Of Cards,-37.79924326092917,144.96159724128785,Coffee Shop
